lyrics,Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
"ये कली जब तलक फूल बन के खिले
इंतज़ार, इंतज़ार, इंतज़ार करो, इंतज़ार करो

ये कली जब तलक फूल बन के खिले
इंतज़ार, इंतज़ार, इंतज़ार करो, इंतज़ार करो
इंतज़ार वो भला क्या करे, तुम जिसे
बेक़रार, बेक़रार, बेक़रार करो (इंतज़ार करो)

प्यार में प्यार की भी इजाज़त नहीं
प्यार में प्यार की भी इजाज़त नहीं
बेरुख़ी है, अजी, ये मोहब्बत नहीं

...",Mahendra Kapoor,0.826,0.466,0.578,2ZlQ6PEr08DG1hf6wOtvqp,0.0,11,0.85,-7.279,0,Yeh Kali Jab Talak Phool Banke Khile,0.125,73.68,https://api.spotify.com/v1/tracks/2ZlQ6PEr08DG1hf6wOtvqp,0.794
"Aap aaye to khyaal-a/e-dil-a/e-nashaad aayaa
Aap aaye to khyaal-a/e-dil-a/e-nashaad aayaa
Kithne bhuule hue zakhmon ka pata yaad aayaa
Aap aaye to khyaal-a/e-dil-a/e-nashaad aayaa
Aap aaye...

Aap ke lab pe kabhi apana bhee naam aayaa tha
Shokh nazaron se mohabbat ka salaam aayaa tha
Umr-bhar saath nibhaane ka payaam aayaa tha
Umr-bhar saath nibhaane ka payaam aayaa tha

Aap ko dekh ke vo ahad-a/e-vafaa yaad aayaa
...",Mahendra Kapoor,0.974,0.414,0.292,7lQWRm4wPbFtLVoWD3CNzU,0.162,3,0.4,-15.353,0,Aap Aaye To,0.0325,104.194,https://api.spotify.com/v1/tracks/7lQWRm4wPbFtLVoWD3CNzU,0.43
"Jeevan chalne ka naam
Chalte raho subah-o-shaam
Jeevan chalne ka naam
Chalte raho subah-o-shaam

Ke rasta kat jaayega, mittran
Ke baadal chhat jaayega, mittran
Ke dukh se jhukna na, mittran
Ke ikk pal rukna na, mittran

Oye, jeevan chalne ka naam
Chalte raho subah-o-shaam
Jeevan chalne ka naam
Chalte raho subah-o-shaam

Ke rasta kat jaayega, mittran
Ke baadal chhat jaayega, mittran
Ke dukh se jhukna na, mittran
Ke ikk pal rukna na, mittran

Jeevan chalne ka naam
Chalte raho subah-o-shaam
Jeevan chalne ka naam
Chalte raho subah-o-shaam

Jo jeevan se haar maanta
Uski ho gayi chhutti
Naak chadha kar kahe zindagi
""Teri-meri ho gayi kutti""

Hoye, jo jeevan se haar maanta
Uska ho gaya chhutti
Naak chadha kar kahe zindagi
""Tera-mera ho gaya kutti""

Ke rootha yaar mana, mittran
...",Mahendra Kapoor,0.805,0.425,0.79,35ITfa04EmbXKNs2c0MOKv,6.23e-05,10,0.145,-7.367,1,Jeevan Chalne Ka Naam,0.177,83.521,https://api.spotify.com/v1/tracks/35ITfa04EmbXKNs2c0MOKv,0.557
"Ham jab simat ke aap kii banhon main aa gaye
Ham jab simat ke aap kii banhon main aa gaye
LaKoM haseen khwaab nigahon main aa gaye
Ham jab simat ke aap kii banhon main aa gaye
Ham jab simat ke aap kii banhon main aa gaye

Khushboo chaman ko chhod ke sanson main ghubil gai
Khushboo chaman ko chhod ke sanson main ghubil gai
LaharA ke apane aap javaan jubilf khubil gai

Hum apanee dilpasand panaahon mein aa gae
...",Mahendra Kapoor,0.916,0.526,0.289,2t5zOCOXLfGGr467umSMEG,2.87e-06,9,0.17,-9.725,1,Hum Jab Simat Ke Aapki Bahon Men,0.0377,109.387,https://api.spotify.com/v1/tracks/2t5zOCOXLfGGr467umSMEG,0.524
"Abhee alavida mat kaho doston
Naa jaane kahaan phir mulaaqaat ho
Naa jaane kahaan phir mulaaqaat ho
Kyonki

Beete hue lamhon kee kasak saath to hogee
Beete hue lamhon kee kasak saath to hogee
Khvaabon hee mein ho chaahe, mulaaqaat to hogee

Beete hue lamhon kee kasak saath to hogee
Khvaabon hee mein ho chaahe, mulaaqaat to hogee
Beete hue lamhon kee kasak saath to hogee
Ye pyaar mein dubi huin rangeen fazaayen
...",Mahendra Kapoor,0.786,0.631,0.159,5NHUw61K7XyGyxFs5SSOTE,7.59e-06,3,0.505,-20.09,1,Beete Huye Lamhon Ki Kasak,0.0459,106.291,https://api.spotify.com/v1/tracks/5NHUw61K7XyGyxFs5SSOTE,0.531
"He, nile gagan ke tale dharti ka pyaar paley
He, nile gagan ke tale dharti ka pyaar paley
Aise hee jag mein aatee hain subahen, aise hee shaam dhale
He, nile gagan ke tale dharti ka pyaar paley
...",Mahendra Kapoor,0.986,0.568,0.397,2veL3jD5JTNM0Mu9HtAyNk,0.0205,6,0.111,-8.536,1,Neele Gagan Ke Tale,0.0272,108.535,https://api.spotify.com/v1/tracks/2veL3jD5JTNM0Mu9HtAyNk,0.535
"तेरे संग प्यार मैं नहीं तोड़ना
ओ, तेरे संग प्यार मैं नहीं तोड़ना
चाहे तेरे पीछे जग पड़े छोड़ना
तेरे संग प्यार मैं नहीं तोड़ना
ओ, तेरे संग प्यार मैं नहीं तोड़ना

तेरे संग प्यार मैं नहीं तोड़ना
तेरे संग प्यार मैं नहीं तोड़ना
चाहे तेरे पीछे जग पड़े छोड़ना
तेरे संग प्यार मैं नहीं तोड़ना
नहीं तोड़ना, नहीं तोड़ना, नहीं तोड़ना

...",Mahendra Kapoor,0.828,0.294,0.501,7znlcK7p0afWYaJeIOg8Pe,5.23e-06,8,0.209,-8.378,1,Tere Sang Pyar Main Nahin Torna - Part 1 - Nagin / Soundtrack Version,0.0674,170.288,https://api.spotify.com/v1/tracks/7znlcK7p0afWYaJeIOg8Pe,0.144
"Ab ke baras...
Ab ke baras tuje dharti kee raani kar denge, ab ke baras
Ab ke baras tuje dharti kee raani kar denge, ab ke baras

Ab ke baras teri pyaason mein paani bhar denge
Ab ke baras teri chunar ko dhaani kar denge, ab ke baras

Ye duniyaa to faani hai (ho), bahata sa paani hai (ho)
Tere hawale ye zindgaani...

Ye zindgaani kar denge, ab ke baras
Ab ke baras tuje dharti kee raani kar denge, ab ke baras
(dharti kee raani)

Duniyaa kee saaree daulat se izzat hamko pyaaree
Mutthi mein kismat hai apanee, hamko mehnat pyaaree

Mittee kee keemat ka jag mein koyi ratan nahin hai
Zillat ke jeevan se badtar koyi kafan nahin hai
...",Mahendra Kapoor,0.482,0.414,0.587,2QbWgxsZJFcbkAg5psx994,0.0,6,0.567,-10.401,1,Ab Ke Baras,0.112,94.441,https://api.spotify.com/v1/tracks/2QbWgxsZJFcbkAg5psx994,0.672
"Dil kee ye aarazu thi koyi dilruba milee
Dil kee ye aarazu thi koyi dilruba milee
Lo ban gaya naseeb ki tum humse aa milee
Dil kee ye aarazu thi koyi dilruba milee

Dekhen hamein naseeb se ab apanae kya milee
Dekhen hamein naseeb se ab apanae kya milee
Ab tak to jo bhee dost milee, bewafa milee
Ab tak to jo bhee dost milee, bewafa milee

Aankhon ko ek ishaare kee zahamat to dijie
Qadamon mein dil bicha doon, izaazat to dijie
Gam ko gale lagaa loon jo gam aapkaa milee
...",Mahendra Kapoor,0.872,0.586,0.328,1kByWurHuYtlEOydSniwdB,0.0,3,0.101,-12.457,1,Dil Ki Yeh Arzoo Thi,0.0369,103.453,https://api.spotify.com/v1/tracks/1kByWurHuYtlEOydSniwdB,0.598
"जय हनुमान ज्ञान गुन सागर
जय कपीस तिहुं लोक उजागर
राम दूत अतुलित बल धामा
अंजनि-पुत्र पवनसुत नामा

महाबीर बिक्रम बजरंगी
कुमति निवार सुमति के संगी
कंचन बरन बिराज सुबेसा
कानन कुण्डल कुंचित केसा

हाथ बज्र और ध्वजा बिराजै
कांधे मूँज जनेउ साजे
शंकर सुवन केसरी नंदन
तेज प्रताप महा जग वंदन

विद्यावान गुनी अति चातुर
राम काज करिबे को आतुर
प्रभु चरित्र सुनिबे को रसिया
राम लखन सीता मन बसिया

सूक्ष्म रूप धरि सियहिं दिखावा
बिकट रूप धरि लंक जरावा
भीम रूप धरि असुर संहारे
रामचंद्र के काज संवारे

लाय सजीवन लखन जियाये
श्री रघुबीर हरषि उर लाये
रघुपति कीन्ही बहुत बड़ाई
तुम मम प्रिय भरतहि सम भाई

सहस बदन तुम्हरो जस गावैं
अस कहि श्रीपति कण्ठ लगावैं
सनकादिक ब्रह्मादि मुनीसा
नारद-सारद सहित अहीसा

जम कुबेर दिगपाल जहाँ ते
...",Mahendra Kapoor,0.812,0.356,0.67,38ynptyapoRVaBgPQPLzsY,0.0,3,0.268,-8.009,1,Hanuman Chalisa,0.0499,85.858,https://api.spotify.com/v1/tracks/38ynptyapoRVaBgPQPLzsY,0.691
"Raghupati raghav rajaraam,
Patit paavan seetaram

Raghupati raghav rajaraam,
Patit paavan seetaram
Raghupati raghav rajaraam,
...",Mahendra Kapoor,0.973,0.45,0.321,5cDiK4blHGd4K5ZXWdKVxR,0.0,0,0.0993,-13.542,1,Raghupati Raghav Raja Ram,0.063,85.582,https://api.spotify.com/v1/tracks/5cDiK4blHGd4K5ZXWdKVxR,0.348
"Din hain bahaar ke, tere-mere iqaraar ke
Dil ke sahare aaja pyaar karen
Din hain bahaar ke, tere-mere iqaraar ke
Dil ke sahare aaja pyaar karen

Dushman hain pyaar ke jab lakhon gam sansaar ke
Dil ke sahare kaise pyaar karen?

Duniyaa ka boj zaraa dil se utaar de
Choti see zindagi hai hans ke guzaar de
Duniyaa ka boj zaraa dil se utaar de
Choti see zindagi hai hans ke guzaar de

...",Mahendra Kapoor,0.979,0.551,0.548,7a88FsXXBzrtVbrARQdvyC,0.0491,7,0.309,-6.61,1,Din Hai Bahar Ke,0.0558,92.828,https://api.spotify.com/v1/tracks/7a88FsXXBzrtVbrARQdvyC,0.891
"Mere desh kee dharti...
O, mere desh kee dharti, sona ugale, ugale heere-moti
Mere desh kee dharti...
Mere desh kee dharti...

Mere desh kii dharti, sona ugale, ugale heere moti
Mere desh kee dharti...
Mere desh kee dharti...

Belon ke gale mein jab ghungaru, jeevan ka raag sunaate hain
Jivan kaa raag sunaate hai
Gam koson door ho jaataa hai, khushiyon ke kaval musakaate hai
Khushiyon ke kanval musakaate he

Sun ke rahat kii awaajen
Sun ke rahat kee awaajen, yoon lage kaheen shahnaae baje
(yoon lage kaheen shahnaae baje)
Aathe hee mast bahaaron ke, dulhan kee tarah har khet saje
Dulhan kii tarah har khet saje

...",Mahendra Kapoor,0.892,0.321,0.654,7iir6gqwSpWUAJDYAPQvXz,0.0182,6,0.74,-12.201,1,Mere Desh Ki Dharti,0.1,93.875,https://api.spotify.com/v1/tracks/7iir6gqwSpWUAJDYAPQvXz,0.482
"Lakho he yahan dilavaale
Or pyaar nahin miltaa
Aankhon main kisi kii vafaa kaa
Iqaraar nahin miltaa

Lakho he yahan dilavaale
Or pyaar nahin miltaa
Aankhon main kisi kii vafaa kaa
Iqaraar nahin miltaa

Mehafil mehafil ja dekha
Har dil main samaa kar dekha
Har saz pe ga kar dekha

Mehafil mehafil ja dekha
Har dil main samaa kar dekha
...",Mahendra Kapoor,0.724,0.707,0.402,43kc7oZtc2gnWIASbyQgnz,0.0,8,0.0778,-9.277,1,Lakhon Hain Yahan Dilwale,0.0294,98.15,https://api.spotify.com/v1/tracks/43kc7oZtc2gnWIASbyQgnz,0.954
"Jahaan daal-daal par sone kee chidiya karti hai baseraa
Vo bharat desh hai mera, vo bharat desh hai mera
...",Mahendra Kapoor,0.939,0.301,0.639,4TM0qeBpnEsWSermKzppgz,0.388,2,0.677,-11.765,1,Jahan Daal Daal Pe,0.0517,133.764,https://api.spotify.com/v1/tracks/4TM0qeBpnEsWSermKzppgz,0.732
"Na munh chhupa ke jiyo
Aur na sar jhuka ke jiyo
Ho, na munh chhupa ke jiyo
Aur na sar jhuka ke jiyo

Ghamon ka daur bhi
Aaye toh muskura ke jiyo
Na munh chhupa ke jiyo
Aur na sar jhuka ke jiyo
Ho, na munh chhupa ke jiyo
Aur na sar jhuka ke jiyo

Ghata mein chhup ke sitaare
Fana nahin hote
Ghata mein chhup ke sitaare
Fana nahin hote

Andheri raat ke...
Andheri raat ke dil mein
Diye jala ke jiyo
Na munh chhupa ke jiyo
Aur na sar jhuka ke jiyo
...",Mahendra Kapoor,0.966,0.593,0.545,2AjIuiuS1PbofmZR2fVVbG,0.000194,5,0.271,-8.708,1,Na Moonh Chhupa Ke Jiyo,0.0794,134.859,https://api.spotify.com/v1/tracks/2AjIuiuS1PbofmZR2fVVbG,0.74
"छोड़ कर तेरे प्यार का दामन
छोड़ कर तेरे प्यार का दामन
ये बता दे के हम किधर जाएँ?

हम को डर है की तेरी बाहों में
हम को डर है की तेरी बाहों में
हम ख़ुशी से ना आज मर जाएँ

मिल गए आज क़ाफ़िले दिल के
हम खड़े हैं करीब मंज़िल के
मुस्कुरा कर जो तुम ने देख लिया
मिट गए हँस के सब गिले दिल के

...",Mahendra Kapoor,0.872,0.627,0.572,5slO3PGi1qmQxPTpoMOIIc,0.00387,7,0.14,-6.598,1,Chhod Kar Tere Pyar Ka Daman,0.0847,129.487,https://api.spotify.com/v1/tracks/5slO3PGi1qmQxPTpoMOIIc,0.828
"इन हवाओं में, इन फ़िज़ाओं में
इन हवाओं में, इन फ़िज़ाओं में
तुझको मेरा प्यार पुकारे
आजा-आजा रे, तुझको मेरा प्यार पुकारे, हो

रुक ना पाऊँ मैं, खिंचती आऊँ मैं
रुक ना पाऊँ मैं, खींचती आऊँ मैं
दिल को जब दिलदार पुकारे
आजा-आजा रे, तुझको मेरा प्यार पुकारे, हो
...",Mahendra Kapoor,0.964,0.482,0.412,3FxFqMvSu3J1eLMagOCidg,0.00645,2,0.419,-8.393,1,Tujhko Mera Pyar Pukare,0.0316,87.531,https://api.spotify.com/v1/tracks/3FxFqMvSu3J1eLMagOCidg,0.616
"Maine dekha hai ki phulon se ladi shaakhon mein
Tum lachakati huee yoon meri qareeb aayi ho
Jaise muddat se yoon hee saath raha ho apana
Jaise ab kee nahin, sadiyon kee shanasai ho

Maine bhee kaab sa dekha hai
Kaho? tum bhee kaho?
Khud pe itaraa to naa jaaoge?
Nahin, khud pe nahin

...",Mahendra Kapoor,0.969,0.376,0.103,1uMu6up8LyKUmFIbf1NkWp,0.0216,3,0.123,-14.315,1,Maine Ek Khwab Sa Dekha,0.035,76.984,https://api.spotify.com/v1/tracks/1uMu6up8LyKUmFIbf1NkWp,0.26
"Singers: Mahendra Kapoor

Purab mein, suraj ne chhedi, jab kirno ki shehnaai
Chamak uthha sindoor gagan pe, pachchim tak laali chhaayi

Hmmae, hmmae

Dulhan chali, haan pahen chali,
Ho re dulhan chali, ho pahen chali teen rang ki choli
Baagon mein laheraaye ganga jamuna, dekh ke duniya doli

Dulhan chali, ho pahen chali teen rang ki choli

Aaae, hoae
Taaj-mahal jaisi taaza hai surat
Chalti phirti ajanta ki murat
Mel milaap ki mehandi rachaayeae balidaanon ki rangoli
Dulhan chali

...",Mahendra Kapoor,0.944,0.406,0.661,4173J5UFxcJDPSYT5p16oI,0.0,7,0.445,-10.045,1,Dulhan Chali,0.214,104.823,https://api.spotify.com/v1/tracks/4173J5UFxcJDPSYT5p16oI,0.361
"Jaikara Sheron Wali ka
Bol, ""Saanche darbar ki jai""

Durga hai meri Maa, Ambe hai meri Maa
(Durga hai meri Maa, Ambe hai meri Maa)
Durga hai meri Maa, Ambe hai meri Maa
(Durga hai meri Maa, Ambe hai meri Maa)

Ho, bolo, ""Jai Mata ki"" (jai ho)
Ho, bolo, ""Jai Mata ki"" (jai ho)
Ho, jo bhi dar pe aaye (jai ho)
Woh khaali na jaaye (jai ho)

Sab ke kaam hai karti (jai ho)
Sab ke dukh yeh harti (jai ho)
Ho, Maiya Sheron Wali (jai ho)
Ho, bhar do jholi khaali (jai ho)
Ho, Maiya Sheron Wali (jai ho)
Ho, bhar do jholi khaali (jai ho)

...",Mahendra Kapoor,0.784,0.458,0.722,3tlQiiAdaiF9t3wLValsp8,0.0,2,0.544,-7.828,1,Durga Hai Meri Maa,0.0435,93.681,https://api.spotify.com/v1/tracks/3tlQiiAdaiF9t3wLValsp8,0.58
